Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID	Gene name	HGNC symbol
ENSG00000219470	ENSG00000219470.1		AL355802.1	
ENSG00000252218	ENSG00000252218.1		AL355802.2	
ENSG00000170734	ENSG00000170734.12	5429	POLH	POLH
ENSG00000203362	ENSG00000203362.2		POLH-AS1	POLH-AS1
ENSG00000172432	ENSG00000172432.19	54676	GTPBP2	GTPBP2
ENSG00000124688	ENSG00000124688.14	9587	MAD2L1BP	MAD2L1BP
ENSG00000172426	ENSG00000172426.16	221421	RSPH9	RSPH9
ENSG00000096080	ENSG00000096080.11	55168	MRPS18A	MRPS18A
ENSG00000218107	ENSG00000218107.1		AL136131.1	
ENSG00000236961	ENSG00000236961.1		AL136131.2	
ENSG00000112715	ENSG00000112715.24	7422	VEGFA	VEGFA
ENSG00000272114	ENSG00000272114.1		AL136131.3	
ENSG00000283573	ENSG00000283573.1		AL157371.2	
ENSG00000283215	ENSG00000283215.2	285857	LINC02537	LINC02537
ENSG00000223469	ENSG00000223469.1		AL157371.1	
ENSG00000237686	ENSG00000237686.7	101929705	AL109615.3	
ENSG00000181577	ENSG00000181577.16		C6orf223	C6orf223
ENSG00000231881	ENSG00000231881.2		AL109615.2	
ENSG00000183239	ENSG00000183239.5		AL109615.1	
ENSG00000287562	ENSG00000287562.1		AL109615.4	
ENSG00000180992	ENSG00000180992.7	64928	MRPL14	MRPL14
ENSG00000137216	ENSG00000137216.19	55362	TMEM63B	TMEM63B
ENSG00000137225	ENSG00000137225.13	11131	CAPN11	CAPN11
ENSG00000265439	ENSG00000265439.2		RN7SL811P	RN7SL811P
ENSG00000262179	ENSG00000262179.3	101929726	MYMX	MYMX
ENSG00000112759	ENSG00000112759.19	2030	SLC29A1	SLC29A1
ENSG00000096384	ENSG00000096384.20	3326	HSP90AB1	HSP90AB1
ENSG00000157593	ENSG00000157593.19	347734	SLC35B2	SLC35B2
ENSG00000284427	ENSG00000284427.1	100616124	MIR4647	MIR4647
ENSG00000146232	ENSG00000146232.17	4794	NFKBIE	NFKBIE
ENSG00000178233	ENSG00000178233.18	441151	TMEM151B	TMEM151B
ENSG00000272442	ENSG00000272442.2		AL353588.1	
ENSG00000146221	ENSG00000146221.10	202500	TCTE1	TCTE1
ENSG00000124608	ENSG00000124608.5	57505	AARS2	AARS2
ENSG00000249481	ENSG00000249481.7	221409	SPATS1	SPATS1
ENSG00000096401	ENSG00000096401.8	988	CDC5L	CDC5L
ENSG00000266619	ENSG00000266619.1	100616352	MIR4642	MIR4642
ENSG00000237530	ENSG00000237530.2		AL136140.1	
ENSG00000279076	ENSG00000279076.1		AL136140.2	
ENSG00000286417	ENSG00000286417.1		AL133334.1	
ENSG00000196284	ENSG00000196284.17	8464	SUPT3H	SUPT3H
ENSG00000270900	ENSG00000270900.1		NUDT19P4	NUDT19P4
ENSG00000276156	ENSG00000276156.1		AL138880.2	
ENSG00000277769	ENSG00000277769.1		RBM22P4	RBM22P4
ENSG00000219384	ENSG00000219384.1		AL138880.1	
ENSG00000207769	ENSG00000207769.1	693171	MIR586	MIR586
ENSG00000124813	ENSG00000124813.23	860	RUNX2	RUNX2
ENSG00000271857	ENSG00000271857.1		AL096865.1	
ENSG00000261080	ENSG00000261080.1		RUNX2-AS1	RUNX2-AS1
ENSG00000112782	ENSG00000112782.19	53405	CLIC5	CLIC5
ENSG00000212468	ENSG00000212468.1		RNU6-754P	RNU6-754P
ENSG00000231769	ENSG00000231769.3		AL035701.1	
ENSG00000001561	ENSG00000001561.7	22875	ENPP4	ENPP4
ENSG00000112796	ENSG00000112796.10	59084	ENPP5	ENPP5
ENSG00000229349	ENSG00000229349.2		ACTG1P9	ACTG1P9
ENSG00000172348	ENSG00000172348.14	10231	RCAN2	RCAN2
ENSG00000226541	ENSG00000226541.1		AL359633.1	
ENSG00000236466	ENSG00000236466.2		AL035670.1	
ENSG00000146233	ENSG00000146233.8	51302	CYP39A1	CYP39A1
ENSG00000153291	ENSG00000153291.16	9481	SLC25A27	SLC25A27
ENSG00000242973	ENSG00000242973.6	101926934	AL591242.1	
ENSG00000180113	ENSG00000180113.16	221400	TDRD6	TDRD6
ENSG00000146070	ENSG00000146070.17	7941	PLA2G7	PLA2G7
ENSG00000230062	ENSG00000230062.5	100287718	ANKRD66	ANKRD66
ENSG00000236164	ENSG00000236164.1		AL161618.1	
ENSG00000112818	ENSG00000112818.10	4224	MEP1A	MEP1A
ENSG00000069122	ENSG00000069122.19	221395	ADGRF5	ADGRF5
ENSG00000225730	ENSG00000225730.1		ADGRF5-AS1	ADGRF5-AS1
ENSG00000153292	ENSG00000153292.16	266977	ADGRF1	ADGRF1
ENSG00000146072	ENSG00000146072.6	27242	TNFRSF21	TNFRSF21
ENSG00000271328	ENSG00000271328.1		B3GNTL1P2	B3GNTL1P2
ENSG00000287485	ENSG00000287485.1		AL451166.1	
ENSG00000270761	ENSG00000270761.1		AL355353.1	
ENSG00000198087	ENSG00000198087.7	23607	CD2AP	CD2AP
ENSG00000199762	ENSG00000199762.1		Y_RNA	
ENSG00000216813	ENSG00000216813.1		AL358178.1	
ENSG00000164393	ENSG00000164393.8	222611	ADGRF2	ADGRF2
ENSG00000153294	ENSG00000153294.12	221393	ADGRF4	ADGRF4
ENSG00000252711	ENSG00000252711.1		RN7SKP116	RN7SKP116
ENSG00000226594	ENSG00000226594.1		AL356421.2	
ENSG00000216616	ENSG00000216616.1		AL356421.1	
ENSG00000124818	ENSG00000124818.15	221391	OPN5	OPN5
ENSG00000200340	ENSG00000200340.1		RNU1-105P	RNU1-105P
ENSG00000244694	ENSG00000244694.7	442213	PTCHD4	PTCHD4
ENSG00000286811	ENSG00000286811.1		AL353138.1	
ENSG00000226068	ENSG00000226068.1		HNRNPA3P4	HNRNPA3P4
ENSG00000216835	ENSG00000216835.3		RBMXP1	RBMXP1
ENSG00000278736	ENSG00000278736.1		FO393412.1	
ENSG00000287137	ENSG00000287137.1		AL391538.1	
ENSG00000271162	ENSG00000271162.1		AL022099.1	
ENSG00000218337	ENSG00000218337.1		AL589994.1	
ENSG00000274867	ENSG00000274867.1		AL589994.2	
ENSG00000217631	ENSG00000217631.1		FO393413.1	
ENSG00000252457	ENSG00000252457.1		RNU7-65P	RNU7-65P
ENSG00000277043	ENSG00000277043.1		EEF1A1P42	EEF1A1P42
ENSG00000146085	ENSG00000146085.8	4594	MMUT	MMUT
ENSG00000031691	ENSG00000031691.7	55166	CENPQ	CENPQ
ENSG00000203972	ENSG00000203972.10	389396	GLYATL3	GLYATL3
ENSG00000197261	ENSG00000197261.11	135398	C6orf141	C6orf141
ENSG00000216998	ENSG00000216998.1		CYP2AC1P	CYP2AC1P
ENSG00000112077	ENSG00000112077.17	6005	RHAG	RHAG
ENSG00000124490	ENSG00000124490.14	7180	CRISP2	CRISP2
ENSG00000235122	ENSG00000235122.4		AL121974.1	
ENSG00000279127	ENSG00000279127.1		AL121950.1	
ENSG00000096006	ENSG00000096006.11	10321	CRISP3	CRISP3
ENSG00000170950	ENSG00000170950.6	5232	PGK2	PGK2
ENSG00000226707	ENSG00000226707.1		AL359458.1	
ENSG00000124812	ENSG00000124812.15	167	CRISP1	CRISP1
ENSG00000214643	ENSG00000214643.6	403339	DEFB133	DEFB133
ENSG00000177684	ENSG00000177684.4	245928	DEFB114	DEFB114
ENSG00000214642	ENSG00000214642.1	245927	DEFB113	DEFB113
ENSG00000203970	ENSG00000203970.4	245913	DEFB110	DEFB110
ENSG00000180872	ENSG00000180872.6	245915	DEFB112	DEFB112
ENSG00000226733	ENSG00000226733.4	100505985	AL138826.1	
ENSG00000286405	ENSG00000286405.1		AL132799.1	
ENSG00000233470	ENSG00000233470.1		AL360175.1	
ENSG00000230472	ENSG00000230472.5		AL135908.1	
ENSG00000008197	ENSG00000008197.5	83741	TFAP2D	TFAP2D
ENSG00000008196	ENSG00000008196.13	7021	TFAP2B	TFAP2B
ENSG00000060303	ENSG00000060303.5		RPS17P5	RPS17P5
ENSG00000216913	ENSG00000216913.2		AL049693.1	
ENSG00000230204	ENSG00000230204.1		FTH1P5	FTH1P5
ENSG00000270306	ENSG00000270306.1		AL158050.2	
ENSG00000232702	ENSG00000232702.3		AL158050.1	
ENSG00000212532	ENSG00000212532.1		AL365219.1	
ENSG00000214641	ENSG00000214641.3		AL445529.1	
ENSG00000228689	ENSG00000228689.8		AL355997.1	
ENSG00000170927	ENSG00000170927.15	5314	PKHD1	PKHD1
ENSG00000240641	ENSG00000240641.3		RN7SL580P	RN7SL580P
ENSG00000207604	ENSG00000207604.3	406989	MIR206	MIR206
ENSG00000225613	ENSG00000225613.2		LINCMD1	LINCMD1
ENSG00000199080	ENSG00000199080.1	442890	MIR133B	MIR133B
ENSG00000112115	ENSG00000112115.7	3605	IL17A	IL17A
ENSG00000112116	ENSG00000112116.10	112744	IL17F	IL17F
ENSG00000218363	ENSG00000218363.1		SLC25A20P1	SLC25A20P1
ENSG00000112118	ENSG00000112118.20	4172	MCM3	MCM3
ENSG00000170915	ENSG00000170915.9	85315	PAQR8	PAQR8
ENSG00000096093	ENSG00000096093.16	114327	EFHC1	EFHC1
ENSG00000065308	ENSG00000065308.5	9697	TRAM2	TRAM2
ENSG00000225791	ENSG00000225791.7	401264	TRAM2-AS1	TRAM2-AS1
ENSG00000270382	ENSG00000270382.1		AL109918.2	
ENSG00000216775	ENSG00000216775.3	730101	AL109918.1	
ENSG00000096092	ENSG00000096092.6	28978	TMEM14A	TMEM14A
ENSG00000220377	ENSG00000220377.1		GSTA8P	GSTA8P
ENSG00000271227	ENSG00000271227.1		SREK1IP1P2	SREK1IP1P2
ENSG00000237674	ENSG00000237674.1		GSTA7P	GSTA7P
ENSG00000244067	ENSG00000244067.3	2939	GSTA2	GSTA2
ENSG00000217228	ENSG00000217228.1		GSTA12P	GSTA12P
ENSG00000243955	ENSG00000243955.6	2938	GSTA1	GSTA1
ENSG00000223622	ENSG00000223622.2		GSTA6P	GSTA6P
ENSG00000182793	ENSG00000182793.11	221357	GSTA5	GSTA5
ENSG00000230375	ENSG00000230375.1		GSTA11P	GSTA11P
ENSG00000230845	ENSG00000230845.1		GSTA10P	GSTA10P
ENSG00000174156	ENSG00000174156.15	2940	GSTA3	GSTA3
ENSG00000243236	ENSG00000243236.6		GSTA9P	GSTA9P
ENSG00000288014	ENSG00000288014.1		AL121969.1	
ENSG00000170899	ENSG00000170899.11	2941	GSTA4	GSTA4
ENSG00000202198	ENSG00000202198.1		AL162581.1	
ENSG00000283293	ENSG00000283293.1	125050	RN7SK	RN7SK
ENSG00000112144	ENSG00000112144.16	22858	CILK1	CILK1
ENSG00000288614	ENSG00000288614.1		AL031178.1	
ENSG00000112146	ENSG00000112146.16	26268	FBXO9	FBXO9
ENSG00000242865	ENSG00000242865.3		RN7SL244P	RN7SL244P
ENSG00000261745	ENSG00000261745.2		AL512347.1	
ENSG00000137270	ENSG00000137270.11	8521	GCM1	GCM1
ENSG00000253026	ENSG00000253026.1		RNU6-464P	RNU6-464P
ENSG00000219074	ENSG00000219074.1		SOD1P1	SOD1P1
ENSG00000218713	ENSG00000218713.1		AL512378.1	
ENSG00000206908	ENSG00000206908.1		RNU1-136P	RNU1-136P
ENSG00000219163	ENSG00000219163.2		HMGB1P20	HMGB1P20
ENSG00000012660	ENSG00000012660.14	60481	ELOVL5	ELOVL5
ENSG00000264056	ENSG00000264056.1	100847075	MIR5685	MIR5685
ENSG00000217527	ENSG00000217527.1		RPS16P5	RPS16P5
ENSG00000271367	ENSG00000271367.1		AL034374.1	
ENSG00000219863	ENSG00000219863.5		RPL31P28	RPL31P28
ENSG00000218049	ENSG00000218049.1		RPL31P33	RPL31P33
ENSG00000218261	ENSG00000218261.1		RPA3P2	RPA3P2
ENSG00000271338	ENSG00000271338.1		AL591034.1	
ENSG00000253010	ENSG00000253010.1		RN7SKP256	RN7SKP256
ENSG00000271373	ENSG00000271373.1		NANOGP3	NANOGP3
ENSG00000001084	ENSG00000001084.13	2729	GCLC	GCLC
ENSG00000249379	ENSG00000249379.2		AL033397.2	
ENSG00000231683	ENSG00000231683.6	101927136	AL033397.1	
ENSG00000235899	ENSG00000235899.2	101927171	LINC01564	LINC01564
ENSG00000124743	ENSG00000124743.6	401265	KLHL31	KLHL31
ENSG00000227885	ENSG00000227885.3		AL590652.1	
ENSG00000137269	ENSG00000137269.15	55227	LRRC1	LRRC1
ENSG00000271218	ENSG00000271218.1		AL033384.2	
ENSG00000146147	ENSG00000146147.15	90523	MLIP	MLIP
ENSG00000236740	ENSG00000236740.6	101927189	AL033384.1	
ENSG00000235050	ENSG00000235050.6		MLIP-AS1	MLIP-AS1
ENSG00000236996	ENSG00000236996.1	100874282	MLIP-IT1	MLIP-IT1
ENSG00000218143	ENSG00000218143.2		ERHP2	ERHP2
ENSG00000287745	ENSG00000287745.1		AL359380.1	
ENSG00000137251	ENSG00000137251.16	27283	TINAG	TINAG
ENSG00000228231	ENSG00000228231.2		AL589946.1	
ENSG00000213335	ENSG00000213335.4		CLNS1AP1	CLNS1AP1
ENSG00000216347	ENSG00000216347.1		RPL10P10	RPL10P10
ENSG00000220773	ENSG00000220773.1		RPSAP44	RPSAP44
ENSG00000220635	ENSG00000220635.2		KRASP1	KRASP1
ENSG00000251946	ENSG00000251946.1		RNU6-1023P	RNU6-1023P
ENSG00000224984	ENSG00000224984.1		AL512363.1	
ENSG00000168143	ENSG00000168143.9	222584	FAM83B	FAM83B
ENSG00000261116	ENSG00000261116.1		AL049555.1	
ENSG00000137252	ENSG00000137252.9	3062	HCRTR2	HCRTR2
ENSG00000187871	ENSG00000187871.2	389400	GFRAL	GFRAL
ENSG00000146151	ENSG00000146151.14	54511	HMGCLL1	HMGCLL1
ENSG00000220725	ENSG00000220725.1		AL590290.1	
ENSG00000112175	ENSG00000112175.8	653	BMP5	BMP5
ENSG00000214604	ENSG00000214604.3		NPM1P36	NPM1P36
ENSG00000124749	ENSG00000124749.17	81578	COL21A1	COL21A1
ENSG00000219095	ENSG00000219095.1		DHFRP6	DHFRP6
ENSG00000227602	ENSG00000227602.1		AL031779.1	
ENSG00000220666	ENSG00000220666.2		RCC2P7	RCC2P7
ENSG00000151914	ENSG00000151914.20	667	DST	DST
ENSG00000231441	ENSG00000231441.2		DST-AS1	DST-AS1
ENSG00000216854	ENSG00000216854.2		RPL17P26	RPL17P26
ENSG00000200224	ENSG00000200224.2		RNU6-626P	RNU6-626P
ENSG00000151917	ENSG00000151917.18	221336	BEND6	BEND6
ENSG00000219790	ENSG00000219790.3		OSTCP6	OSTCP6
ENSG00000218980	ENSG00000218980.2		FTH1P15	FTH1P15
ENSG00000276576	ENSG00000276576.1		MRPL30P1	MRPL30P1
ENSG00000168116	ENSG00000168116.14	57691	KIAA1586	KIAA1586
ENSG00000112200	ENSG00000112200.17	26036	ZNF451	ZNF451
ENSG00000226803	ENSG00000226803.9		ZNF451-AS1	ZNF451-AS1
ENSG00000112208	ENSG00000112208.11	9532	BAG2	BAG2
ENSG00000112210	ENSG00000112210.12	51715	RAB23	RAB23
ENSG00000146143	ENSG00000146143.19	5558	PRIM2	PRIM2
ENSG00000212017	ENSG00000212017.2	100422884	MIR548U	MIR548U
ENSG00000266579	ENSG00000266579.1		FO680682.1	
ENSG00000272541	ENSG00000272541.1		AL021368.3	
ENSG00000286723	ENSG00000286723.1		AL021368.5	
ENSG00000271761	ENSG00000271761.1		AL021368.1	
ENSG00000272316	ENSG00000272316.1		AL021368.2	
ENSG00000215190	ENSG00000215190.9	728411	LINC00680	LINC00680
ENSG00000239650	ENSG00000239650.4		GUSBP4	GUSBP4
ENSG00000283352	ENSG00000283352.1		AL021368.4	
ENSG00000218189	ENSG00000218189.4		POM121L14P	POM121L14P
ENSG00000225096	ENSG00000225096.3		AL445250.1	
ENSG00000214563	ENSG00000214563.2		GAPDHP15	GAPDHP15
ENSG00000216687	ENSG00000216687.2		AL390237.1	
ENSG00000214561	ENSG00000214561.3		RBBP4P4	RBBP4P4
ENSG00000275046	ENSG00000275046.1		AL603755.1	
ENSG00000283453	ENSG00000283453.2		AC244258.1	
ENSG00000277172	ENSG00000277172.1		GAPDHP41	GAPDHP41
ENSG00000275773	ENSG00000275773.1		AL590227.1	
ENSG00000287598	ENSG00000287598.1		AL512427.2	
ENSG00000274844	ENSG00000274844.1		AL512427.1	
ENSG00000276290	ENSG00000276290.1		RBBP4P3	RBBP4P3
ENSG00000220030	ENSG00000220030.1		AL356131.1	
ENSG00000255633	ENSG00000255633.5		MTRNR2L9	MTRNR2L9
ENSG00000250686	ENSG00000250686.2		KHDRBS2-OT1	KHDRBS2-OT1
ENSG00000112232	ENSG00000112232.10	202559	KHDRBS2	KHDRBS2
ENSG00000287679	ENSG00000287679.1		AL355347.1	
ENSG00000216859	ENSG00000216859.1		DHFRP5	DHFRP5
ENSG00000217067	ENSG00000217067.2		AL355375.1	
ENSG00000262566	ENSG00000262566.1		AL355375.2	
ENSG00000217477	ENSG00000217477.2		AL450346.1	
ENSG00000198225	ENSG00000198225.5		FKBP1C	FKBP1C
ENSG00000219940	ENSG00000219940.2		SPTLC1P3	SPTLC1P3
ENSG00000218520	ENSG00000218520.5		AL450346.2	
ENSG00000146166	ENSG00000146166.17	51557	LGSN	LGSN
ENSG00000218617	ENSG00000218617.1		AL121949.3	
ENSG00000218274	ENSG00000218274.2		AL121949.2	
ENSG00000218048	ENSG00000218048.2		AL121949.1	
ENSG00000225121	ENSG00000225121.2		EEF1B2P5	EEF1B2P5
ENSG00000112245	ENSG00000112245.12	7803	PTP4A1	PTP4A1
ENSG00000213312	ENSG00000213312.3		RPL7AP34	RPL7AP34
ENSG00000266680	ENSG00000266680.1		AL135905.1	
ENSG00000285976	ENSG00000285976.2		AL135905.2	
ENSG00000262651	ENSG00000262651.1		AL513043.1	
ENSG00000213309	ENSG00000213309.3		RPL9P18	RPL9P18
ENSG00000118482	ENSG00000118482.12	23469	PHF3	PHF3
ENSG00000188107	ENSG00000188107.15	346007	EYS	EYS
ENSG00000218813	ENSG00000218813.1		AL354719.1	
ENSG00000236345	ENSG00000236345.1	112935969	SCAT8	SCAT8
ENSG00000219653	ENSG00000219653.1		GCNT1P4	GCNT1P4
ENSG00000232120	ENSG00000232120.1		AL357375.1	
ENSG00000217811	ENSG00000217811.1		HNRNPDP2	HNRNPDP2
ENSG00000243828	ENSG00000243828.2		AL355357.1	
ENSG00000214558	ENSG00000214558.4		AL365217.1	
ENSG00000220483	ENSG00000220483.4		SLC25A51P1	SLC25A51P1
ENSG00000233859	ENSG00000233859.2		ADH5P4	ADH5P4
ENSG00000218890	ENSG00000218890.1		NUFIP1P1	NUFIP1P1
ENSG00000270521	ENSG00000270521.1		AL450336.1	
ENSG00000238949	ENSG00000238949.1		RNU7-66P	RNU7-66P
ENSG00000212229	ENSG00000212229.1		AL591004.1	
ENSG00000271111	ENSG00000271111.1		AL365503.1	
ENSG00000251965	ENSG00000251965.1		RNA5SP208	RNA5SP208
ENSG00000201015	ENSG00000201015.1		RNU6-280P	RNU6-280P
ENSG00000206672	ENSG00000206672.1		Y_RNA	
ENSG00000227706	ENSG00000227706.4		AL713998.1	
ENSG00000286680	ENSG00000286680.1		AL713998.3	
ENSG00000287557	ENSG00000287557.1		AL713998.4	
ENSG00000270509	ENSG00000270509.1		AL713998.2	
ENSG00000285838	ENSG00000285838.2		AL646090.2	
ENSG00000223504	ENSG00000223504.1	102723883	AL646090.1	
ENSG00000286564	ENSG00000286564.1		AL593844.1	
ENSG00000226497	ENSG00000226497.1	101928280	LINC02549	LINC02549
ENSG00000288088	ENSG00000288088.1		AL606923.2	
ENSG00000218834	ENSG00000218834.1		AL606923.1	
ENSG00000230910	ENSG00000230910.4		AL391807.1	
ENSG00000135298	ENSG00000135298.14	577	ADGRB3	ADGRB3
ENSG00000168216	ENSG00000168216.13	55788	LMBRD1	LMBRD1
ENSG00000219085	ENSG00000219085.1		NPM1P37	NPM1P37
ENSG00000219881	ENSG00000219881.1		GAPDHP42	GAPDHP42
ENSG00000082293	ENSG00000082293.13	1310	COL19A1	COL19A1
ENSG00000216365	ENSG00000216365.2		RPL37P15	RPL37P15
ENSG00000112280	ENSG00000112280.16	1297	COL9A1	COL9A1
ENSG00000253809	ENSG00000253809.1		AL160262.1	
ENSG00000287300	ENSG00000287300.1		AL080275.1	
ENSG00000237643	ENSG00000237643.2		AL365226.1	
ENSG00000224349	ENSG00000224349.2	105377849	FAM135A-AS1	FAM135A-AS1
ENSG00000082269	ENSG00000082269.16	57579	FAM135A	FAM135A
ENSG00000238386	ENSG00000238386.1		RNU7-48P	RNU7-48P
ENSG00000154079	ENSG00000154079.6	135154	SDHAF4	SDHAF4
ENSG00000271967	ENSG00000271967.1		AL583856.2	
ENSG00000232389	ENSG00000232389.1		AL583856.1	
ENSG00000218870	ENSG00000218870.1		SLC25A6P6	SLC25A6P6
ENSG00000112305	ENSG00000112305.15	60682	SMAP1	SMAP1
ENSG00000262803	ENSG00000262803.1		AL354943.1	
ENSG00000217767	ENSG00000217767.2		NDUFAB1P1	NDUFAB1P1
ENSG00000112309	ENSG00000112309.11	135152	B3GAT2	B3GAT2
ENSG00000287939	ENSG00000287939.1		AL096709.1	
ENSG00000219669	ENSG00000219669.1		BECN1P2	BECN1P2
ENSG00000221345	ENSG00000221345.2		U3	
ENSG00000218350	ENSG00000218350.1		LYPLA1P3	LYPLA1P3
ENSG00000207180	ENSG00000207180.1		RNU6-411P	RNU6-411P
ENSG00000232295	ENSG00000232295.7		AL589935.1	
ENSG00000287380	ENSG00000287380.1		AL589935.3	
ENSG00000276127	ENSG00000276127.1		AL589935.2	
ENSG00000119900	ENSG00000119900.9	79627	OGFRL1	OGFRL1
ENSG00000269966	ENSG00000269966.1		AL136164.2	
ENSG00000230597	ENSG00000230597.1		AL136164.1	
ENSG00000233237	ENSG00000233237.8	79940	LINC00472	LINC00472
ENSG00000199094	ENSG00000199094.3	407032	MIR30C2	MIR30C2
ENSG00000279289	ENSG00000279289.1		AL136164.3	
ENSG00000207827	ENSG00000207827.1	407029	MIR30A	MIR30A
ENSG00000223765	ENSG00000223765.3		LINC01626	LINC01626
ENSG00000285963	ENSG00000285963.1		AL035467.2	
ENSG00000219575	ENSG00000219575.1		AL035467.1	
ENSG00000218014	ENSG00000218014.1		KRT19P1	KRT19P1
ENSG00000202069	ENSG00000202069.1		RNU4-66P	RNU4-66P
ENSG00000079841	ENSG00000079841.18	22999	RIMS1	RIMS1
ENSG00000218732	ENSG00000218732.1		AL035633.1	
ENSG00000217483	ENSG00000217483.1		FO393414.2	
ENSG00000181514	ENSG00000181514.6		FO393414.1	
ENSG00000285844	ENSG00000285844.2		FO393414.3	
ENSG00000185760	ENSG00000185760.16	56479	KCNQ5	KCNQ5
ENSG00000266180	ENSG00000266180.1	100423005	MIR4282	MIR4282
ENSG00000232422	ENSG00000232422.1		KNOP1P4	KNOP1P4
ENSG00000220515	ENSG00000220515.2		PGAM1P10	PGAM1P10
ENSG00000229154	ENSG00000229154.2	100873997	KCNQ5-AS1	KCNQ5-AS1
ENSG00000234025	ENSG00000234025.1		RBPMS2P1	RBPMS2P1
ENSG00000243501	ENSG00000243501.5		AL365232.1	
ENSG00000251360	ENSG00000251360.2		KHDC1P1	KHDC1P1
ENSG00000256980	ENSG00000256980.5	100129128	KHDC1L	KHDC1L
ENSG00000135314	ENSG00000135314.12	80759	KHDC1	KHDC1
ENSG00000229852	ENSG00000229852.4		AC019205.1	
ENSG00000239626	ENSG00000239626.1		RPSAP41	RPSAP41
ENSG00000234882	ENSG00000234882.1		EIF3EP1	EIF3EP1
ENSG00000223389	ENSG00000223389.1		SDCBP2P1	SDCBP2P1
ENSG00000226840	ENSG00000226840.1		PAICSP3	PAICSP3
ENSG00000203909	ENSG00000203909.4	340168	DPPA5	DPPA5
ENSG00000203908	ENSG00000203908.4	154288	KHDC3L	KHDC3L
ENSG00000203907	ENSG00000203907.9	441161	OOEP	OOEP
ENSG00000231332	ENSG00000231332.2		OOEP-AS1	OOEP-AS1
ENSG00000235174	ENSG00000235174.1		RPL39P3	RPL39P3
ENSG00000224221	ENSG00000224221.1		RPS6P8	RPS6P8
ENSG00000080007	ENSG00000080007.8	55510	DDX43	DDX43
ENSG00000164430	ENSG00000164430.16	115004	CGAS	CGAS
ENSG00000135297	ENSG00000135297.16	25821	MTO1	MTO1
ENSG00000207023	ENSG00000207023.1		RNU6-975P	RNU6-975P
ENSG00000271986	ENSG00000271986.2		RN7SL827P	RN7SL827P
ENSG00000223821	ENSG00000223821.1		AL603910.1	
ENSG00000156508	ENSG00000156508.18	1915	EEF1A1	EEF1A1
ENSG00000229862	ENSG00000229862.5		AL121972.1	
ENSG00000223967	ENSG00000223967.1		AL603910.2	
ENSG00000119899	ENSG00000119899.13	26503	SLC17A5	SLC17A5
ENSG00000218459	ENSG00000218459.1		RPS27P15	RPS27P15
ENSG00000231652	ENSG00000231652.2	101928489	AL590428.1	
ENSG00000156535	ENSG00000156535.15	135228	CD109	CD109
ENSG00000279790	ENSG00000279790.1		AL590552.1	
ENSG00000217268	ENSG00000217268.1		TXNP7	TXNP7
ENSG00000223786	ENSG00000223786.1	101928516	AL357507.1	
ENSG00000217178	ENSG00000217178.1		AL357563.1	
ENSG00000272243	ENSG00000272243.6		AL356277.3	
ENSG00000218483	ENSG00000218483.1		AL356277.1	
ENSG00000224583	ENSG00000224583.1		AL356277.2	
ENSG00000219736	ENSG00000219736.1		AL356473.1	
ENSG00000111799	ENSG00000111799.21	1303	COL12A1	COL12A1
ENSG00000112695	ENSG00000112695.11	1347	COX7A2	COX7A2
ENSG00000112697	ENSG00000112697.17	55754	TMEM30A	TMEM30A
ENSG00000225793	ENSG00000225793.3		TMEM30A-DT	TMEM30A-DT
ENSG00000118407	ENSG00000118407.15	27145	FILIP1	FILIP1
ENSG00000203489	ENSG00000203489.3		HMGB1P39	HMGB1P39
ENSG00000237174	ENSG00000237174.7		AL445465.1	
ENSG00000238156	ENSG00000238156.1		AL445465.2	
ENSG00000221332	ENSG00000221332.2		U3	
ENSG00000263533	ENSG00000263533.1	100616389	MIR4463	MIR4463
ENSG00000217680	ENSG00000217680.1		UBE2V1P15	UBE2V1P15
ENSG00000201291	ENSG00000201291.1		RNU1-34P	RNU1-34P
ENSG00000219722	ENSG00000219722.1		RPL26P20	RPL26P20
ENSG00000220730	ENSG00000220730.2		H3P27	H3P27
ENSG00000252137	ENSG00000252137.1		RNU6-1338P	RNU6-1338P
ENSG00000112701	ENSG00000112701.18	26054	SENP6	SENP6
ENSG00000217488	ENSG00000217488.2		AL356057.1	
ENSG00000252498	ENSG00000252498.1		RNU6-1016P	RNU6-1016P
ENSG00000200091	ENSG00000200091.1		RN7SKP163	RN7SKP163
ENSG00000285401	ENSG00000285401.1		AL109897.1	
ENSG00000196586	ENSG00000196586.16	4646	MYO6	MYO6
ENSG00000252156	ENSG00000252156.1		RNU6-155P	RNU6-155P
ENSG00000223169	ENSG00000223169.1		RNA5SP209	RNA5SP209
ENSG00000112706	ENSG00000112706.12	3617	IMPG1	IMPG1
ENSG00000200040	ENSG00000200040.1		Y_RNA	
ENSG00000222652	ENSG00000222652.1		RNU6-248P	RNU6-248P
ENSG00000238697	ENSG00000238697.1		RNU6-261P	RNU6-261P
ENSG00000236635	ENSG00000236635.3	105377860	LINC02540	LINC02540
ENSG00000272445	ENSG00000272445.1		RNU6-84P	RNU6-84P
ENSG00000280511	ENSG00000280511.1		AL591030.1	
ENSG00000231762	ENSG00000231762.1		AL590426.1	
ENSG00000271945	ENSG00000271945.2		AL355612.1	
ENSG00000276064	ENSG00000276064.1		AL365222.1	
ENSG00000135312	ENSG00000135312.7	3351	HTR1B	HTR1B
